match_id,actual,predicted,residual,season
augsburg-gegen-bayern-2019-bundesliga-4243460,3.0,3.2579973052707305,-0.2579973052707305,2018-19
augsburg-gegen-bremen-2018-bundesliga-4243298,5.0,2.8431934920388944,2.1568065079611056,2018-19
augsburg-gegen-dortmund-2019-bundesliga-4243478,4.0,3.7989114545145752,0.20108854548542476,2018-19
augsburg-gegen-duesseldorf-2019-bundesliga-4243424,3.0,2.9353286265867586,0.06467137341324136,2018-19
augsburg-gegen-freiburg-2018-bundesliga-4243316,0.0,0.961704989037097,-0.961704989037097,2018-19
augsburg-gegen-hannover-2019-bundesliga-4243497,5.0,1.325941023061816,3.674058976938184,2018-19
augsburg-gegen-hertha-2019-bundesliga-4243559,4.0,1.8410347734951027,2.1589652265048973,2018-19
augsburg-gegen-hoffenheim-2019-bundesliga-4243514,0.0,1.1438230060494565,-1.1438230060494565,2018-19
augsburg-gegen-leverkusen-2019-bundesliga-4243540,0.0,1.6010806563427766,-1.6010806563427766,2018-19
augsburg-gegen-mainz-2019-bundesliga-4243442,0.0,1.5989316840997487,-1.5989316840997487,2018-19
augsburg-gegen-schalke-2018-bundesliga-4243396,3.0,2.5982391588945384,0.4017608411054616,2018-19
augsburg-gegen-stuttgart-2019-bundesliga-4243531,0.0,1.286969668770657,-1.286969668770657,2018-19
augsburg-gegen-wolfsburg-2018-bundesliga-4243415,4.0,2.981684944182702,1.0183150558172982,2018-19
bayern-gegen-bremen-2019-bundesliga-4243526,3.0,3.5669225206557424,-0.5669225206557424,2018-19
bayern-gegen-dortmund-2019-bundesliga-4243508,0.0,2.3012193110258647,-2.3012193110258647,2018-19
bayern-gegen-duesseldorf-2018-bundesliga-4243364,3.0,3.350581690788096,-0.3505816907880961,2018-19
bayern-gegen-frankfurt-2019-bundesliga-4243562,0.0,1.105319244270527,-1.105319244270527,2018-19
bayern-gegen-hannover-2019-bundesliga-4243544,3.0,1.7378572148933658,1.2621427851066342,2018-19
bayern-gegen-hertha-2019-bundesliga-4243463,4.0,4.04812077627834,-0.048120776278340216,2018-19
bayern-gegen-leipzig-2018-bundesliga-4243400,3.0,3.6966716554214587,-0.6966716554214587,2018-19
bayern-gegen-mainz-2019-bundesliga-4243490,0.0,1.325941023061816,-1.325941023061816,2018-19
bayern-gegen-nuernberg-2018-bundesliga-4243382,0.0,1.75167121347079,-1.75167121347079,2018-19
bayern-gegen-schalke-2019-bundesliga-4243445,2.0,1.7810497011121083,0.21895029888789175,2018-19
bayern-gegen-stuttgart-2019-bundesliga-4243427,0.0,1.4167188035363731,-1.4167188035363731,2018-19
bayern-gegen-wolfsburg-2019-bundesliga-4243481,0.0,0.9162686670243105,-0.9162686670243105,2018-19
bremen-gegen-augsburg-2019-bundesliga-4243449,0.0,1.8980119227099872,-1.8980119227099872,2018-19
bremen-gegen-bayern-2018-bundesliga-4243378,1.0,4.076164805728493,-3.076164805728493,2018-19
bremen-gegen-dortmund-2019-bundesliga-4243549,4.0,2.650889510374113,1.349110489625887,2018-19
bremen-gegen-frankfurt-2019-bundesliga-4243431,3.0,3.271817522072975,-0.27181752207297505,2018-19
bremen-gegen-freiburg-2019-bundesliga-4243522,3.0,2.040916816211786,0.9590831837882141,2018-19
bremen-gegen-leipzig-2019-bundesliga-4243566,3.0,2.9457882154445345,0.05421178455546549,2018-19
bremen-gegen-leverkusen-2018-bundesliga-4243340,0.0,0.8658420343562501,-0.8658420343562501,2018-19
bremen-gegen-schalke-2019-bundesliga-4243485,4.0,2.7516524639920283,1.2483475360079717,2018-19
bremen-gegen-stuttgart-2019-bundesliga-4243467,4.0,3.6331476872366273,0.3668523127633727,2018-19
dortmund-gegen-augsburg-2018-bundesliga-4243321,4.0,4.196783916040934,-0.1967839160409337,2018-19
dortmund-gegen-bremen-2018-bundesliga-4243392,5.0,5.705217802873746,-0.7052178028737464,2018-19
dortmund-gegen-duesseldorf-2019-bundesliga-4243554,8.0,4.231526491527234,3.7684735084727663,2018-19
dortmund-gegen-freiburg-2018-bundesliga-4243374,0.0,3.9899003093699283,-3.9899003093699283,2018-19
dortmund-gegen-hannover-2019-bundesliga-4243428,1.0,0.734150650011951,0.265849349988049,2018-19
dortmund-gegen-hoffenheim-2019-bundesliga-4243446,3.0,2.168108363518537,0.8318916364814628,2018-19
dortmund-gegen-leverkusen-2019-bundesliga-4243464,5.0,2.973565260687938,2.026434739312062,2018-19
dortmund-gegen-mainz-2019-bundesliga-4243518,4.0,3.762345970344782,0.23765402965521787,2018-19
dortmund-gegen-mgladbach-2018-bundesliga-4243410,3.0,3.762345970344782,-0.7623459703447821,2018-19
dortmund-gegen-nuernberg-2018-bundesliga-4243302,0.0,0.5327807521101269,-0.5327807521101269,2018-19
dortmund-gegen-schalke-2019-bundesliga-4243536,4.0,2.054413091111254,1.945586908888746,2018-19
dortmund-gegen-stuttgart-2019-bundesliga-4243483,4.0,3.0578780734408677,0.9421219265591323,2018-19
duesseldorf-gegen-bayern-2019-bundesliga-4243524,3.0,1.42599006311529,1.57400993688471,2018-19
